"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.499429410E1	-2.208699286E-1	-1.335787773E0	3.998840451E-1	1.411743514E0
1.500232011E1	-1.236342788E-1	-1.438419342E0	1.366218925E-1	1.450172810E0
1.501031561E1	-1.178979278E-1	-1.521817207E0	-8.737069368E-2	1.528875787E0
1.501834163E1	-1.024173051E-1	-1.581099510E0	-2.166946232E-1	1.599162758E0
1.502636764E1	-1.461259425E-1	-1.632988930E0	-2.622423768E-1	1.660354390E0
1.503436314E1	-1.873269826E-1	-1.648743629E0	-2.555577159E-1	1.678915334E0
1.504238915E1	-2.136827856E-1	-1.681076050E0	-2.779053748E-1	1.717238602E0
1.505038465E1	-3.979796469E-1	-1.670183182E0	-2.588376999E-1	1.736345765E0
1.505844118E1	-4.633250833E-1	-1.577749252E0	-1.192055792E-1	1.648688208E0
1.506646719E1	-4.521399736E-1	-1.636041641E0	-2.882578373E-1	1.721672265E0
1.507449321E1	-2.502608597E-1	-1.806669235E0	-5.597456098E-1	1.907878238E0
1.508254974E1	-6.313639879E-2	-1.888476372E0	-6.796246767E-1	2.008038574E0
1.509060627E1	7.500571012E-2	-2.089821815E0	-7.124321461E-1	2.209194568E0
1.509866280E1	1.271079481E-1	-2.192883968E0	-6.580652595E-1	2.293021242E0
1.510671933E1	3.217238188E-2	-2.228862286E0	-3.645383120E-1	2.258705455E0
1.511477587E1	-1.566992104E-1	-2.197820187E0	9.795188904E-2	2.205575387E0
1.512280188E1	-1.678025126E-1	-2.126083851E0	1.436476409E-1	2.137527747E0
1.513085841E1	-1.028266102E-1	-2.095028877E0	-2.392666042E-2	2.097687249E0
1.513891494E1	2.643346786E-3	-2.126170635E0	-1.620952189E-1	2.132342237E0
1.514697148E1	9.810000658E-2	-2.188338757E0	-1.550949216E-1	2.196020164E0
1.515502801E1	2.245505154E-1	-2.248025417E0	-8.906276524E-2	2.260967356E0
1.516305402E1	2.515070736E-1	-2.271774769E0	-9.206806123E-2	2.287508019E0
1.517108003E1	3.084688783E-1	-2.226129532E0	-2.577541173E-1	2.262132385E0
1.517913657E1	3.310113847E-1	-2.158992290E0	-6.862000227E-1	2.289473022E0
1.518716258E1	2.834394872E-1	-2.024848461E0	-1.062569141E0	2.304214056E0
1.519521911E1	2.494517565E-1	-1.940940857E0	-1.161697626E0	2.275745804E0
1.520324513E1	1.980119050E-1	-1.986206532E0	-1.069601655E0	2.264569010E0
1.521130166E1	4.573956132E-2	-1.916369438E0	-8.478181958E-1	2.096034261E0
1.521935819E1	-2.830266953E-3	-1.851149082E0	-5.654537678E-1	1.935587481E0
1.522741472E1	-7.984422147E-2	-1.790558815E0	-2.761943638E-1	1.813493671E0
1.523547125E1	-7.164499164E-2	-1.720267296E0	-1.621958464E-1	1.729381412E0
1.524352778E1	-2.187457681E-2	-1.719258308E0	-1.088046432E-1	1.722836637E0
1.525158432E1	2.694265544E-2	-1.624668121E0	4.684716463E-3	1.624898261E0
1.525961033E1	4.199613631E-2	-1.522694588E0	1.592739224E-1	1.531577835E0
1.526766686E1	1.432015896E-1	-1.449285507E0	1.260825396E-1	1.461790677E0
1.527572339E1	2.138362378E-1	-1.385442734E0	8.730155230E-2	1.404563657E0
1.528377992E1	1.256792396E-1	-1.261800766E0	-1.870286465E-2	1.268182259E0
1.529183646E1	7.950961590E-3	-1.042380333E0	-1.262284517E-1	1.050025523E0
1.529989299E1	-3.545929492E-2	-7.342271805E-1	-3.088515103E-1	7.973306526E-1
1.530794952E1	-1.127016693E-1	-4.664926529E-1	-4.079404771E-1	6.298670450E-1
1.531597553E1	-1.646995693E-1	-3.228683472E-1	-3.717083633E-1	5.191695533E-1
1.532403206E1	-1.275644451E-1	-1.429357529E-1	-2.858497202E-1	3.441124521E-1
1.533202756E1	-1.683208197E-1	3.721904755E-2	-1.383162141E-1	2.210170377E-1
1.534008409E1	-2.294569910E-1	3.058338165E-1	1.049095392E-2	3.824851555E-1
1.534814063E1	-7.763560861E-2	5.527400970E-1	-7.158470154E-2	5.627373029E-1
1.535616664E1	1.673993170E-1	7.012586594E-1	-5.182526112E-1	8.879031522E-1
1.536413162E1	2.055279911E-1	8.736362457E-1	-7.643111348E-1	1.178835678E0
1.537218815E1	2.449183315E-1	8.952646255E-1	-5.913279057E-1	1.100523708E0
1.538021417E1	2.478236854E-1	9.552927017E-1	-3.754107952E-1	1.055904347E0
1.538824018E1	2.263730615E-1	1.056269646E0	-1.950947046E-1	1.097730509E0
1.539626619E1	1.932699829E-1	1.095029831E0	-5.064368248E-2	1.113107542E0
1.540426169E1	1.752497554E-1	1.104830742E0	2.442812920E-2	1.118910264E0
1.541225719E1	1.510884017E-1	1.305977821E0	-1.404470801E-1	1.322169111E0
1.542025269E1	-7.711684704E-2	1.578891754E0	-1.012613773E-1	1.584013903E0
1.542824818E1	-4.630033076E-1	1.931144714E0	2.656865120E-1	2.003567142E0
1.543624368E1	-6.260495186E-1	2.233550072E0	3.593922853E-1	2.347306273E0
1.544423918E1	-5.980595946E-1	2.320614815E0	2.353512049E-1	2.407969806E0
1.545229571E1	-4.723145962E-1	2.276297569E0	1.076579094E-1	2.327273496E0
1.546029121E1	-2.657512724E-1	2.098334312E0	6.871223450E-2	2.116211709E0
1.546834774E1	-8.840996027E-2	1.927992821E0	1.232587099E-1	1.933950710E0
1.547640427E1	8.785744011E-2	1.774440765E0	8.524763584E-2	1.778658517E0
1.548446080E1	2.748673260E-1	1.594268799E0	6.446671486E-2	1.619074120E0
1.549251733E1	2.100314200E-1	1.511543274E0	1.017805338E-1	1.529455963E0
1.550054335E1	-7.586076856E-3	1.526248932E0	4.267418385E-1	1.584803441E0
1.550859988E1	-2.478806823E-1	1.671912193E0	6.513847113E-1	1.811363370E0
1.551665641E1	-3.961306214E-1	1.730816841E0	6.119258404E-1	1.878057411E0
1.552471294E1	-3.874221444E-1	1.803894043E0	3.441423178E-1	1.876849374E0
1.553276947E1	-3.595708311E-1	1.795670509E0	7.354116440E-2	1.832793514E0
1.554082600E1	-2.699367404E-1	1.710977554E0	1.087011099E-1	1.735547743E0
1.554885202E1	-1.256678253E-1	1.525741577E0	1.847717762E-1	1.542018279E0
1.555690855E1	1.738965511E-4	1.347443581E0	1.477538347E-1	1.355520354E0
1.556496508E1	5.412906408E-2	1.286191940E0	1.580921412E-1	1.297001460E0
1.557299110E1	7.809650898E-2	1.207897186E0	1.559082270E-1	1.220418802E0
1.558104763E1	1.922356486E-1	1.007074356E0	8.038282394E-4	1.025257992E0
1.558910416E1	3.036744595E-1	8.778057098E-1	-9.279918671E-2	9.334734761E-1
1.559716069E1	2.507568300E-1	8.657102585E-1	3.456377983E-2	9.019578118E-1
1.560518671E1	1.311295927E-1	9.443902969E-1	1.224032640E-1	9.612754871E-1
1.561324324E1	-3.594794869E-2	1.005938530E0	2.965217829E-1	1.049347297E0
1.562129977E1	-6.558759511E-2	1.036017418E0	2.624412775E-1	1.070751721E0
1.562935630E1	-1.727291346E-1	1.001371384E0	2.506928444E-1	1.046626440E0
1.563738231E1	-1.812006235E-1	9.718980789E-1	7.624650002E-2	9.915810963E-1
1.564540833E1	-1.111021265E-1	8.926591873E-1	1.614332199E-3	8.995480606E-1
1.565346486E1	-2.225711942E-3	7.540264130E-1	3.434371948E-2	7.548114177E-1
1.566152139E1	2.224494517E-1	4.600839615E-1	2.464866638E-2	5.116332348E-1
1.566957792E1	4.483889639E-1	2.357149124E-1	-9.679317474E-3	5.066634703E-1
1.567763446E1	6.162191033E-1	1.333208084E-1	-5.030834675E-2	6.324803167E-1
1.568569098E1	6.220173836E-1	4.254817963E-2	-1.247248650E-1	6.358240834E-1
1.569371700E1	5.646867156E-1	6.150341034E-2	-7.678651810E-2	5.731927474E-1
1.570177353E1	3.803651929E-1	1.424484253E-1	1.091535091E-1	4.205754657E-1
1.570983006E1	1.637406498E-1	1.730089188E-1	3.172556162E-1	3.967293944E-1
1.571788660E1	1.045123786E-1	2.945556641E-1	2.548826933E-1	4.033002155E-1
1.572594313E1	2.174672931E-1	3.157835007E-1	1.003197432E-1	3.963272559E-1
1.573399966E1	2.950146198E-1	2.487525940E-1	-3.457665443E-3	3.859059916E-1
1.574202567E1	3.807530403E-1	2.611579895E-1	5.294895172E-2	4.647364465E-1
1.575008220E1	4.444721937E-1	2.092523575E-1	7.614183426E-2	4.971314303E-1
1.575813874E1	4.562930167E-1	1.525459290E-1	1.425149441E-1	5.017809151E-1
1.576619527E1	3.341397643E-1	2.034044266E-1	3.653304577E-1	5.352467526E-1
1.577425180E1	1.051782966E-1	3.113508224E-1	5.422586203E-1	6.340711474E-1
1.578230833E1	-5.983048677E-2	4.165973663E-1	6.419531107E-1	7.676176451E-1
1.579036486E1	-7.874371111E-2	4.664020538E-1	5.167664289E-1	7.005562004E-1
1.579839088E1	7.093742490E-2	3.725204468E-1	3.035457134E-1	4.857402615E-1
1.580644741E1	2.270608544E-1	2.454824448E-1	1.191281080E-1	3.549785464E-1
1.581450394E1	2.805583477E-1	2.338151932E-1	3.934895992E-2	3.673293776E-1
1.582256047E1	3.472205102E-1	1.624679565E-1	9.460842609E-2	3.948527243E-1
1.583061700E1	2.507070005E-1	1.460037231E-1	2.249251604E-1	3.671000069E-1
1.583867353E1	1.448116601E-1	1.409997940E-1	3.414391279E-1	3.967770619E-1
1.584673007E1	-6.178528070E-3	1.927499771E-1	2.515308857E-1	3.169519117E-1
1.585475608E1	-1.286890656E-1	2.511224747E-1	1.411241293E-1	3.154986414E-1
1.586281261E1	-2.122017592E-1	2.613277435E-1	-6.314301491E-2	3.425037467E-1
1.587086914E1	-2.293376029E-1	2.307157516E-1	-3.621066809E-1	4.867717560E-1
1.587892567E1	-2.045373768E-1	2.124109268E-1	-5.601544976E-1	6.330300163E-1
1.588698220E1	-1.426245123E-1	1.538333893E-1	-5.813581347E-1	6.180483347E-1
1.589500822E1	-1.742231697E-1	8.579444885E-2	-5.290953517E-1	5.636100527E-1
1.590306475E1	-2.481977940E-1	1.278715134E-1	-3.690738678E-1	4.627837386E-1
1.591112128E1	-3.049985468E-1	1.602592468E-1	-2.849030495E-1	4.470759302E-1
1.591917781E1	-2.953824401E-1	1.974134445E-1	-2.722231150E-1	4.475804713E-1
1.592723435E1	-2.693010867E-1	1.962480545E-1	-3.383448124E-1	4.748827079E-1
1.593529088E1	-2.271267921E-1	1.616306305E-1	-3.329429626E-1	4.342373277E-1
1.594331689E1	-2.630230784E-2	4.082965851E-2	-3.702939153E-1	3.734654684E-1
1.595137342E1	1.477306187E-1	-9.926700592E-2	-4.591014385E-1	4.923945623E-1
1.595942996E1	1.864041984E-1	-1.701049805E-1	-4.246509075E-1	4.939743139E-1
1.596748649E1	1.170263886E-1	-1.044425964E-1	-2.519348860E-1	2.967736821E-1
1.597554302E1	-8.143615723E-2	-3.147602081E-2	-9.736549854E-2	1.307770159E-1
1.598359955E1	-2.286662757E-1	5.365943909E-2	4.361605644E-2	2.388932009E-1
1.599162556E1	-3.738691211E-1	1.748189926E-1	7.851135731E-2	4.201235926E-1
1.599968209E1	-4.368592501E-1	2.912712097E-1	3.653490543E-2	5.263266299E-1
1.600773863E1	-3.828318715E-1	2.855978012E-1	-5.257844925E-2	4.805110188E-1
1.601579516E1	-2.311130911E-1	1.268053055E-1	-2.944719791E-2	2.652545642E-1
1.602385169E1	-1.078084856E-1	2.576255798E-2	6.223082542E-3	1.110184927E-1
1.603190822E1	-9.752807021E-2	2.792549133E-2	2.803933620E-2	1.052509474E-1
1.603996475E1	-1.228051335E-1	1.593112946E-2	3.857398033E-2	1.297029439E-1
1.604802128E1	-7.172346115E-2	-7.400512695E-4	1.464563608E-1	1.630774913E-1
1.605607782E1	-1.182449758E-1	-3.896427155E-2	1.728818417E-1	2.130451124E-1
1.606410383E1	-1.442689300E-1	-5.804061890E-2	1.870741844E-1	2.432673181E-1
1.607216036E1	-1.285128444E-1	2.816390991E-2	1.800097227E-1	2.229624571E-1
1.608021689E1	-1.429755092E-1	1.124382019E-2	1.382009983E-1	1.991681090E-1
1.608827342E1	-7.057414949E-2	-1.541423798E-2	6.641185284E-2	9.812667072E-2
1.609632996E1	-9.253217280E-2	3.265380859E-3	1.708078384E-2	9.415210508E-2
1.610438649E1	-1.585371196E-1	1.950168610E-2	6.361103058E-2	1.719322462E-1
1.611241250E1	-2.593868375E-1	1.243314743E-1	1.601518393E-1	3.292240249E-1
1.612046903E1	-2.880706489E-1	6.873703003E-2	-1.619994640E-2	2.966006007E-1
1.612852556E1	-2.505564988E-1	8.253288269E-2	-2.829976678E-1	3.868823022E-1
1.613658210E1	-2.602754831E-1	1.539077759E-1	-4.023959041E-1	5.033422237E-1
1.614463863E1	-2.007818222E-1	1.486158371E-1	-4.040010571E-1	4.749914329E-1
1.615269516E1	-1.290640384E-1	9.539890289E-2	-2.927772403E-1	3.338816993E-1
1.616072117E1	-1.450194418E-1	1.522598267E-1	-1.740554571E-1	2.729633592E-1
1.616877771E1	-2.383082658E-1	2.975778580E-1	-1.694735289E-1	4.172106040E-1
1.617683424E1	-2.263229340E-1	3.542528152E-1	-1.380159855E-1	4.424539974E-1
1.618489077E1	-6.550489366E-2	2.792787552E-1	-1.902093887E-1	3.441905370E-1
1.619294730E1	-3.609878421E-1	2.545194626E-1	-2.611401677E-1	5.131145741E-1
1.620100383E1	-4.291764498E-1	4.813308716E-1	-8.926749229E-2	6.510303512E-1
1.620902985E1	-2.824364603E-1	5.144824982E-1	-3.404605389E-2	5.878960187E-1
1.621708638E1	-2.139144093E-1	2.746944427E-1	-5.277657509E-2	3.521388622E-1
1.622511239E1	-1.752494574E-1	2.480506897E-1	2.298600674E-1	3.808899678E-1
1.623316892E1	-1.253118515E-1	2.619647980E-1	3.606060743E-1	4.629960652E-1
1.624122546E1	3.424727917E-2	2.012777328E-1	1.570717096E-1	2.575987652E-1
1.624928199E1	8.634629846E-2	1.976299286E-1	-1.170810461E-1	2.454001697E-1
1.625733852E1	9.914800525E-3	1.292657852E-1	-6.740880013E-2	1.461228690E-1
1.626539505E1	-1.755529642E-1	1.712036133E-1	-3.855932951E-1	4.569591991E-1
1.627345158E1	-4.079596698E-2	1.032905579E-1	-3.014348149E-1	3.212416503E-1
1.628147760E1	2.786598504E-1	-1.606292725E-1	-8.321070671E-2	3.322304879E-1
1.628953413E1	4.166296721E-1	-3.837404251E-1	-2.370998859E-1	6.140467030E-1
1.629759066E1	5.251786113E-1	-4.225130081E-1	-9.186697006E-2	6.802715311E-1
1.630564719E1	5.300048590E-1	-3.607397079E-1	2.758642435E-1	6.979537007E-1
1.631370372E1	3.663797975E-1	-2.081060410E-1	3.690763712E-1	5.601425248E-1
1.632176025E1	1.720096171E-1	3.056526184E-2	2.338002920E-1	2.918631874E-1
1.632978627E1	5.594298244E-2	2.093505859E-1	1.181302071E-1	2.468036283E-1
1.633784280E1	1.963160932E-2	2.398509979E-1	8.754622936E-2	2.560824937E-1
1.634589933E1	2.262304723E-2	2.059526443E-1	1.076679230E-1	2.334966287E-1
1.635395586E1	5.431532860E-3	2.154216766E-1	1.302742958E-1	2.518082454E-1
1.636195136E1	-1.959770918E-2	2.154197693E-1	1.927303076E-1	2.897148920E-1
1.636994686E1	-6.649433821E-2	2.344884872E-1	8.600199223E-2	2.584621642E-1
1.637797287E1	-5.400471389E-2	2.534055710E-1	-1.686000824E-2	2.596442805E-1
1.638593785E1	3.891192377E-2	2.386655807E-1	-1.039097309E-1	2.631969404E-1
1.639399438E1	9.746156633E-2	1.472282410E-1	-1.110137105E-1	2.085640328E-1
1.640202040E1	1.937677115E-1	6.537818909E-2	1.839447021E-2	2.053255712E-1
1.641004641E1	1.972757131E-1	2.176761627E-2	4.780817032E-2	2.041498402E-1
1.641807243E1	1.944271922E-1	4.462242126E-3	1.514983177E-2	1.950675834E-1
1.642609844E1	3.146799803E-1	-1.135110855E-1	-3.015211821E-1	4.503590565E-1
1.643409394E1	3.377695084E-1	-1.548614502E-1	-4.029332399E-1	5.481108514E-1
1.644208944E1	3.326980472E-1	-1.218547821E-1	-1.920963526E-1	4.030354664E-1
1.645008493E1	3.635767102E-1	-1.678447723E-1	-1.202241778E-1	4.181073364E-1
1.645814146E1	6.086540222E-1	-1.501579285E-1	-1.977519035E0	2.074509257E0
1.646616748E1	4.962983727E-2	2.346420288E-2	-1.190225363E0	1.191490707E0
1.647422401E1	-4.498257041E-1	1.990737915E-1	5.611541271E-1	7.462355479E-1
1.648228054E1	-4.648499489E-1	2.440061569E-1	4.903254509E-1	7.183616968E-1
1.649030656E1	-1.841514409E-1	5.898475647E-3	2.799197435E-1	3.351143208E-1
1.649836309E1	6.142404675E-2	-2.804241180E-1	4.944870472E-1	5.717762144E-1
1.650635858E1	1.440355480E-1	-3.111095428E-1	4.623855352E-1	5.756177290E-1
1.651438460E1	2.389721423E-1	-1.292505264E-1	4.658962488E-1	5.393261518E-1
1.652238010E1	1.362054199E-1	1.045379639E-1	5.786502361E-1	6.035861149E-1
1.653037559E1	-6.870761514E-3	4.837484360E-1	5.029195547E-1	6.978451370E-1
1.653837109E1	2.976092696E-2	5.898456573E-1	2.949876785E-1	6.601676626E-1
1.654642762E1	1.070041806E-1	6.123933792E-1	-3.269276619E-1	7.023939362E-1
1.655445364E1	1.857226193E-1	6.405935287E-1	-4.590548277E-1	8.096816011E-1
1.656251017E1	2.698962688E-1	4.518575668E-1	-3.391097784E-1	6.261107717E-1
1.657050566E1	4.723942280E-1	8.420276642E-2	-1.150579453E-1	4.934417324E-1
